District,Scheme,Mukim,tx_count,primary,mukim_rank
Seberang Perai Tengah,TAMAN JASA INTAN FASA II,15,107,True,1
Seberang Perai Tengah,TAMAN JASA INTAN FASA II,14,1,False,2
Seberang Perai Tengah,TAMAN JASA RIA (JESSELTON HILLS),15,34,True,1
Seberang Perai Tengah,TAMAN KELISA EMAS (MK 1),1,6,True,1
Seberang Perai Tengah,TAMAN KELISA EMAS (MK 4),4,4,True,1
Seberang Perai Tengah,TAMAN LEMBAH INDAH,14,39,True,1
Seberang Perai Tengah,TAMAN LEMBAH PERMAI INDAH,14,8,True,1
Seberang Perai Tengah,TAMAN MACANG MANIS,16,1,True,1
Seberang Perai Tengah,TAMAN MACHANG BUBOK,16,64,True,1
Seberang Perai Tengah,TAMAN MACHANG BUBOK,15,24,False,2
Seberang Perai Tengah,TAMAN MANGGIS INDAH,Mukit Mertajam,4,True,1
Seberang Perai Tengah,TAMAN MANGGIS INDAH,Bandar Bukit Mertajam,1,False,2
Seberang Perai Tengah,TAMAN MEGA HOMES,1,9,True,1
Seberang Perai Tengah,TAMAN MENGKUANG INDAH,19,5,True,1
Seberang Perai Tengah,TAMAN MENGKUANG JAYA,20,45,True,1
Seberang Perai Tengah,TAMAN MENGKUANG RIA,20,3,True,1
Seberang Perai Tengah,TAMAN NALURI EMAS (PRIMERO GARDEN),4,4,True,1
Seberang Perai Tengah,TAMAN NALURI RIA,4,2,True,1
Seberang Perai Tengah,TAMAN OREN HARTAMAS,20,12,True,1
Seberang Perai Tengah,TAMAN OREN INDAH,10,10,True,1
Seberang Perai Tengah,TAMAN PAUH DAMAI,6,29,True,1
Seberang Perai Tengah,TAMAN PAUH INDAH,6,17,True,1
Seberang Perai Tengah,TAMAN PAUH JAYA,6,13,True,1
Seberang Perai Tengah,TAMAN PAUH JAYA,1,1,False,2
Seberang Perai Tengah,TAMAN PELANGI,11,114,True,1
Seberang Perai Tengah,TAMAN PENANTI INDAH,3,1,True,1
Seberang Perai Tengah,TAMAN PERDANA,15,1,True,1
Seberang Perai Tengah,TAMAN PERMATA BARU,15,1,True,1
Seberang Perai Tengah,TAMAN PINGGIRAN BUKIT MINYAK,13,11,True,1
Seberang Perai Tengah,TAMAN PINGGIRAN MACHANG BUBOK,15,67,True,1
Seberang Perai Tengah,TAMAN PULASAN,14,10,True,1
Seberang Perai Tengah,TAMAN RESIDENSI IMPIAN,14,3,True,1
Seberang Perai Tengah,TAMAN RESIDENSI NONING,20,1,True,1
Seberang Perai Tengah,TAMAN SANTUARI (SANTUARY COURT),14,14,True,1
Seberang Perai Tengah,TAMAN SANTUARI (SANTUARY GARDEN),14,32,True,1
Seberang Perai Tengah,TAMAN SANTUARI (SANTUARY TERRACE),14,40,True,1
Seberang Perai Tengah,TAMAN SANTUARI (SANTUARY VILLAGE),14,4,True,1
Seberang Perai Tengah,TAMAN SAUJANA PERMAI,15,20,True,1
Seberang Perai Tengah,TAMAN SAUJANA PERMAI,14,17,False,2
Seberang Perai Tengah,TAMAN SEJAHTERA (SPT),15,4,True,1
Seberang Perai Tengah,TAMAN SEPADU JAYA (D'HALONA PLACE),12,1,True,1
Seberang Perai Tengah,TAMAN SERI AKASIA,19,14,True,1
Seberang Perai Tengah,TAMAN SERI ALMA,15,27,True,1
Seberang Perai Tengah,TAMAN SERI BERAPIT,9,3,True,1
Seberang Perai Tengah,TAMAN SERI BETIK (RAMBAI HEIGHTS),10,7,True,1
Seberang Perai Tengah,TAMAN SERI DELIMA,13,75,True,1
Seberang Perai Tengah,TAMAN SERI IMPIAN,15,60,True,1
Seberang Perai Tengah,TAMAN SERI IMPIAN,14,1,False,2
Seberang Perai Tengah,TAMAN SERI MENGKUANG,20,12,True,1
Seberang Perai Tengah,TAMAN SERI SEJAHTERA,15,6,True,1
Seberang Perai Tengah,TAMAN SERIKAYA,15,2,True,1
Seberang Perai Tengah,TAMAN SURIA AMAN,9,5,True,1
Seberang Perai Tengah,TAMAN SUTERA,1,1,True,1
Seberang Perai Tengah,TAMAN SUTERA II,6,5,True,1
Seberang Perai Tengah,TAMAN SUTERA II,1,4,False,2
Seberang Perai Tengah,TAMAN SUTERA INDAH,6,2,True,1
Seberang Perai Tengah,TAMAN SUTERA PRIMA,6,22,True,1
Seberang Perai Tengah,TAMAN TANAH AMAN,11,3,True,1
Seberang Perai Tengah,TAMAN USAHANIAGA,Mukit Mertajam,8,True,1
Seberang Perai Tengah,TAMAN VILLA IMPIAN,15,3,True,1
Seberang Perai Tengah,TAMAN VILLA PERMAI JAYA,14,4,True,1
Seberang Perai Tengah,TAMAN VISTA HILL,15,1,True,1
Seberang Perai Tengah,TAMAN WAKAF SEETEE AISAH,4,1,True,1
Seberang Perai Tengah,THE PROMINENCE,6,32,True,1
Seberang Perai Tengah,THE SIGNATURE CONDOMINIUM,6,7,True,1
Seberang Perai Tengah,"TMN  ALMA JAYA (FASA 5,6 & 7)",15,8,True,1
Seberang Perai Tengah,TMN  BUNGA RAYA,6,3,True,1
Seberang Perai Tengah,"TMN ALMA  (FASA 4,5 & 6)",15,22,True,1
Seberang Perai Tengah,"TMN ALMA (FASA 1,2 & 3)",15,19,True,1
Seberang Perai Tengah,TMN ALMA INDAH,15,12,True,1
Seberang Perai Tengah,TMN ALMA JAYA FASA 1,15,12,True,1
Seberang Perai Tengah,TMN ALMA JAYA FASA 2B,15,14,True,1
Seberang Perai Tengah,TMN ALMA JAYA FASA 4,15,11,True,1
Seberang Perai Tengah,TMN ALMA JAYA FASA3,15,11,True,1
Seberang Perai Tengah,TMN ALMA RIA,15,24,True,1
Seberang Perai Tengah,TMN AMAN JAYA,15,10,True,1
Seberang Perai Tengah,TMN AMRA,14,7,True,1
Seberang Perai Tengah,TMN AROWANA,4,13,True,1
Seberang Perai Tengah,TMN AROWANA EMAS,4,3,True,1
Seberang Perai Tengah,TMN ASAS MURNI,14,3,True,1
Seberang Perai Tengah,TMN ASTON INDAH,Mukit Mertajam,20,True,1
Seberang Perai Tengah,TMN B,15,13,True,1
Seberang Perai Tengah,TMN BAK HAI,Mukit Mertajam,1,True,1
Seberang Perai Tengah,TMN BANDAR JAYA,15,1,True,1
Seberang Perai Tengah,TMN BANDARAYA,15,2,True,1
Seberang Perai Tengah,TMN BELIMBING,11,12,True,1
Seberang Perai Tengah,TMN BELIMBING II,11,12,True,1
Seberang Perai Tengah,TMN BERAPIT INDAH,9,2,True,1
Seberang Perai Tengah,TMN BETIK INDAH,10,1,True,1
Seberang Perai Tengah,TMN BIDARA,16,69,True,1
Seberang Perai Tengah,TMN BKT KECIL,10,11,True,1
Seberang Perai Tengah,TMN BKT MAS,Bandar Bukit Mertajam,1,True,1
Seberang Perai Tengah,TMN BKT MINYAK (STANDALUX),13,20,True,1
Seberang Perai Tengah,TMN BKT MINYAK INDAH,13,25,True,1
Seberang Perai Tengah,TMN BKT NONING,18,5,True,1
Seberang Perai Tengah,TMN BUDAYA,15,1,True,1
Seberang Perai Tengah,TMN BUDIMAN,15,22,True,1
Seberang Perai Tengah,TMN BUKIT,10,13,True,1
Seberang Perai Tengah,TMN BUKIT,Mukit Mertajam,8,False,2
Seberang Perai Tengah,TMN BUKIT INDAH,15,20,True,1
Seberang Perai Tengah,TMN BUKIT KECIL INDAH,10,2,True,1
Seberang Perai Tengah,TMN BUKIT MINYAK(K.W.REALTY),13,20,True,1
Seberang Perai Tengah,TMN CENDANA EMAS,12,2,True,1
Seberang Perai Tengah,TMN CERMAI,2,3,True,1
Seberang Perai Tengah,TMN CEROK TO' KUN JAYA,15,3,True,1
Seberang Perai Tengah,TMN CHAI LENG,1,69,True,1
Seberang Perai Tengah,TMN DELIMA INDAH,13,1,True,1
Seberang Perai Tengah,TMN DESA DAMAI,11,73,True,1
Seberang Perai Tengah,TMN DESA IMPIAN 2,15,14,True,1
Seberang Perai Tengah,TMN DESA PALMA,15,24,True,1
Seberang Perai Tengah,TMN DESA SRI JAYA,1,13,True,1
Seberang Perai Tengah,TMN DESA TITI PANJANG,14,14,True,1
Seberang Perai Tengah,TMN DUKU,13,11,True,1
Seberang Perai Tengah,TMN EMAS,1,2,True,1
Seberang Perai Tengah,TMN ENG SENG,Mukit Mertajam,2,True,1
Seberang Perai Tengah,TMN GEMILANG,11,5,True,1
Seberang Perai Tengah,TMN GEMILANG PERMAI,11,7,True,1
Seberang Perai Tengah,TMN GEMILANG RIA,11,1,True,1
Seberang Perai Tengah,TMN GUAR PERAHU (TMN BERKAT),20,69,True,1
Seberang Perai Tengah,TMN GURU,8,1,True,1
Seberang Perai Tengah,TMN HIMALAYA,2,3,True,1
Seberang Perai Tengah,TMN HJ MOHD AMIN,6,45,True,1
Seberang Perai Tengah,TMN HWA SENG,15,6,True,1
Seberang Perai Tengah,TMN IMPIAN,14,10,True,1
Seberang Perai Tengah,TMN IMPIAN ALMA,14,50,True,1
Seberang Perai Tengah,TMN IMPIAN JAYA,14,27,True,1
Seberang Perai Tengah,TMN IMPIAN MURNI,14,16,True,1
Seberang Perai Tengah,TMN IMPIAN RIA,14,31,True,1
Seberang Perai Tengah,TMN INDAH,11,3,True,1
Seberang Perai Tengah,TMN INDERAWASIH,Perai,55,True,1
Seberang Perai Tengah,TMN INDUSTRI CHERUK TOK KUN,15,13,True,1
Seberang Perai Tengah,TMN JAMBU,16,25,True,1
Seberang Perai Tengah,TMN JAMBU MAWAR,11,13,True,1
Seberang Perai Tengah,TMN JANGGUS JAYA,4,10,True,1
Seberang Perai Tengah,TMN JASA INTAN,15,27,True,1
Seberang Perai Tengah,TMN JAYA,Mukit Mertajam,16,True,1
Seberang Perai Tengah,TMN JAYA,Bandar Bukit Mertajam,2,False,2
Seberang Perai Tengah,TMN JERNIH,15,26,True,1
Seberang Perai Tengah,TMN JURU INDAH,13,20,True,1
Seberang Perai Tengah,TMN JURU JAYA (BUSINESS PARK),13,3,True,1
Seberang Perai Tengah,TMN JURU SETIA,12,32,True,1
Seberang Perai Tengah,TMN KEBUN SIREH,11,4,True,1
Seberang Perai Tengah,TMN KEENWAYS,15,7,True,1
Seberang Perai Tengah,TMN KEKWA,Mukit Mertajam,4,True,1
Seberang Perai Tengah,TMN KERJASAMA,6,21,True,1
Seberang Perai Tengah,TMN KIMSAR,Perai,20,True,1
Seberang Perai Tengah,TMN KIMSAR,Bandar Prai,1,False,2
Seberang Perai Tengah,TMN KOTA PERMAI,14,134,True,1
Seberang Perai Tengah,TMN KRISTAL,11,1,True,1
Seberang Perai Tengah,TMN KUARI,17,5,True,1
Seberang Perai Tengah,TMN KUARI,Mukit Mertajam,1,False,2
Seberang Perai Tengah,TMN LEE CHUAN LIEW,Mukit Mertajam,5,True,1
Seberang Perai Tengah,TMN LEMBAH PERMAI,10,1,True,1
Seberang Perai Tengah,TMN LIMAU MANIS,11,61,True,1
Seberang Perai Tengah,TMN LOBAK,Mukit Mertajam,1,True,1
Seberang Perai Tengah,TMN MACANG MANIS,16,11,True,1
Seberang Perai Tengah,TMN MAKOK,11,6,True,1
Seberang Perai Tengah,TMN MALWIRA,19,7,True,1
Seberang Perai Tengah,TMN MANGGA,13,21,True,1
Seberang Perai Tengah,TMN MANIS,11,5,True,1
Seberang Perai Tengah,TMN MARKISAH,14,35,True,1
Seberang Perai Tengah,TMN MEGAJAYA  ALMA,15,4,True,1
Seberang Perai Tengah,TMN MENGKUDU,13,31,True,1
Seberang Perai Tengah,TMN MUTIARA,11,15,True,1
Seberang Perai Tengah,TMN MUTIARA INDAH,17,4,True,1
Seberang Perai Tengah,TMN NAGASARI,6,81,True,1
Seberang Perai Tengah,TMN NALURI,4,5,True,1
Seberang Perai Tengah,TMN NALURI INDAH(VILLA PRIMERO),4,6,True,1
Seberang Perai Tengah,TMN NIAGAJAYA,Mukit Mertajam,3,True,1
Seberang Perai Tengah,TMN NIRWANA,15,29,True,1
Seberang Perai Tengah,TMN PADANG LALANG,11,3,True,1
Seberang Perai Tengah,TMN PASIR INDAH,2,45,True,1
Seberang Perai Tengah,TMN PAUH,6,97,True,1
Seberang Perai Tengah,TMN PAUH INDAH,6,62,True,1
Seberang Perai Tengah,TMN PAUH JAYA,6,23,True,1
Seberang Perai Tengah,TMN PAUH JAYA,1,3,False,2
Seberang Perai Tengah,TMN PEARL,17,5,True,1
Seberang Perai Tengah,TMN PEARL,9,2,False,2
Seberang Perai Tengah,TMN PELANDUK,10,4,True,1
Seberang Perai Tengah,TMN PENANTI,3,10,True,1
Seberang Perai Tengah,TMN PERAI,1,7,True,1
Seberang Perai Tengah,TMN PERAI INDAH,6,34,True,1
Seberang Perai Tengah,TMN PERAI UTAMA,Perai,94,True,1
Seberang Perai Tengah,TMN PERAI UTAMA,Bandar Prai,2,False,2
Seberang Perai Tengah,TMN PERMAI JAYA,14,24,True,1
Seberang Perai Tengah,TMN PERMATA,15,46,True,1
Seberang Perai Tengah,TMN PERMATA,6,2,False,2
Seberang Perai Tengah,TMN PERMATA  INDAH,15,8,True,1
Seberang Perai Tengah,TMN PERMATANG TINGGI INDAH,14,6,True,1
Seberang Perai Tengah,TMN PERWIRA,14,45,True,1
Seberang Perai Tengah,TMN PERWIRA INDAH,14,45,True,1
Seberang Perai Tengah,TMN PINANG,13,7,True,1
Seberang Perai Tengah,TMN PINGGIRAN ALMA,15,16,True,1
Seberang Perai Tengah,TMN PMTG TINGGI,14,4,True,1
Seberang Perai Tengah,TMN PULASAN,14,11,True,1
Seberang Perai Tengah,TMN REMIA,15,33,True,1
Seberang Perai Tengah,TMN RIANG (SPT),8,7,True,1
Seberang Perai Tengah,TMN ROZHAN,15,1,True,1
Seberang Perai Tengah,TMN SANTUARI (SANTUARY GARDEN),14,12,True,1
Seberang Perai Tengah,TMN SANTUARI (SANTUARY VILLA),14,8,True,1
Seberang Perai Tengah,TMN SAUJANA INDAH,14,20,True,1
Seberang Perai Tengah,TMN SEJAHTERA (SPT),15,62,True,1
Seberang Perai Tengah,TMN SEJAHTERA INDAH (SPT),15,3,True,1
Seberang Perai Tengah,TMN SEJAHTERA JAYA,15,14,True,1
Seberang Perai Tengah,TMN SEJAHTERA PERMAI,15,8,True,1
Seberang Perai Tengah,TMN SEJAHTERA VILLA (PALMA MERA PLACE),15,6,True,1
Seberang Perai Tengah,TMN SEJATI,11,3,True,1
Seberang Perai Tengah,TMN SELAMAT,15,30,True,1
Seberang Perai Tengah,TMN SELESA (SPT),15,3,True,1
Seberang Perai Tengah,TMN SEMARAK,11,5,True,1
Seberang Perai Tengah,TMN SENANGIN,Perai,11,True,1
Seberang Perai Tengah,TMN SENANGIN,Bandar Prai,1,False,2
Seberang Perai Tengah,TMN SENTOSA (SPT),Mukit Mertajam,7,True,1
Seberang Perai Tengah,TMN SENTOSA (SPT),17,5,False,2
Seberang Perai Tengah,TMN SENTUL,13,5,True,1
Seberang Perai Tengah,TMN SENTUL INDAH,13,9,True,1
Seberang Perai Tengah,TMN SENTUL JAYA,13,33,True,1
Seberang Perai Tengah,TMN SEPAKAT,15,6,True,1
Seberang Perai Tengah,TMN SERI DELIMA,13,22,True,1
Seberang Perai Tengah,TMN SERI GEMILANG,11,4,True,1
Seberang Perai Tengah,TMN SERI JURU,13,52,True,1
Seberang Perai Tengah,TMN SERI KIJANG,15,54,True,1
Seberang Perai Tengah,TMN SERI KIJANG,14,2,False,2
Seberang Perai Tengah,TMN SERI PENGKALAN,6,17,True,1
Seberang Perai Tengah,TMN SERI PERMAI ( SPT MK 14),14,4,True,1
Seberang Perai Tengah,TMN SERI PERMAI II (PERMAI RESIDENCE),14,10,True,1
Seberang Perai Tengah,TMN SERI SEJAHTERA,15,18,True,1
Seberang Perai Tengah,TMN SERUMPUN,Mukit Mertajam,6,True,1
Seberang Perai Tengah,TMN SETIA,6,7,True,1
Seberang Perai Tengah,TMN SRI AROWANA,4,25,True,1
Seberang Perai Tengah,TMN SRI BUKIT INDAH,15,12,True,1
Seberang Perai Tengah,TMN SRI BUKIT INDAH,17,1,False,2
Seberang Perai Tengah,TMN SRI CENDANA,12,7,True,1
Seberang Perai Tengah,TMN SRI JANGGUS,15,112,True,1
Seberang Perai Tengah,TMN SRI JAYA,Mukit Mertajam,1,True,1
Seberang Perai Tengah,TMN SRI RAMBAI,11,91,True,1
Seberang Perai Tengah,TMN SRI REMIA,15,4,True,1
Seberang Perai Tengah,TMN SRI RENDANGAN,15,1,True,1
Seberang Perai Tengah,TMN SRI TENANG,15,8,True,1
Seberang Perai Tengah,TMN SRI TENANG,Mukit Mertajam,1,False,2
Seberang Perai Tengah,TMN SUKUN,15,32,True,1
Seberang Perai Tengah,TMN SUKUN,14,5,False,2
Seberang Perai Tengah,TMN SUKUN INDAH,15,10,True,1
Seberang Perai Tengah,TMN SUNGAI RAMBAI,10,15,True,1
Seberang Perai Tengah,TMN SUPREME,1,17,True,1
Seberang Perai Tengah,TMN SURIA AMAN 2,9,2,True,1
Seberang Perai Tengah,TMN TAN SAI GIN,Mukit Mertajam,11,True,1
Seberang Perai Tengah,TMN TELUK INDAH,1,46,True,1
Seberang Perai Tengah,TMN TENANG,Mukit Mertajam,4,True,1
Seberang Perai Tengah,TMN TERUBUK,1,5,True,1
Seberang Perai Tengah,TMN TUN HUSSEIN,6,61,True,1
Seberang Perai Tengah,TMN USAHA,14,8,True,1
Seberang Perai Tengah,TMN VILLA INDAH,11,14,True,1
Seberang Perai Tengah,TMN VILLA OREN,10,23,True,1
Seberang Perai Tengah,TROPICALE RESIDENCY,15,28,True,1
Seberang Perai Tengah,VILA SERI SETIA (CENTRAL WAY PHASE 2),6,14,True,1
Seberang Perai Tengah,VILLA LAGENDA,11,1,True,1
Seberang Perai Tengah,VILLA SENTRI,14,2,True,1
Seberang Perai Utara,AMANSARA SOUTH,6,10,True,1
Seberang Perai Utara,ARA MUTIARA,13,3,True,1
Seberang Perai Utara,BANDAR PUTRA BERTAM,6,118,True,1
Seberang Perai Utara,BANDAR PUTRA BERTAM - CASA INNOVA,6,29,True,1
Seberang Perai Utara,BDR BUTTERWORTH,Butterworth,5,True,1
Seberang Perai Utara,BDR BUTTERWORTH,9,1,False,2
Seberang Perai Utara,BDR PUTRA BERTAM,6,49,True,1
Seberang Perai Utara,BERTAM LAKESIDE,6,2,True,1
Seberang Perai Utara,BERTAM PERDANA,6,203,True,1
Seberang Perai Utara,BERTAM PERDANA,3,18,False,2
Seberang Perai Utara,BERTAM PERDANA 2 - LAKEHOMES,6,2,True,1
Seberang Perai Utara,BERTAM PERDANA 2 - LAKEVIEW,6,92,True,1
Seberang Perai Utara,BERTAM PERDANA 2-LAKEVIEW,6,99,True,1
Seberang Perai Utara,BERTAM PERDANA 5 (ECO RESIDENCE),6,15,True,1
Seberang Perai Utara,BPI COMPLEX,Butterworth,6,True,1
Seberang Perai Utara,CRESCENT DEW,6,1,True,1
Seberang Perai Utara,DAHLIA PARK,Butterworth,9,True,1
Seberang Perai Utara,DAHLIA PARK,Bandar Butterworth,1,False,2
Seberang Perai Utara,FLAT MAK MANDIN,Butterworth,35,True,1
Seberang Perai Utara,JALAN DATUK HAJI AHMAD BADAWI,6,10,True,1
Seberang Perai Utara,JALAN PADANG TEMBUSU,5,2,True,1
Seberang Perai Utara,JALAN PAYA KELADI,3,1,True,1
Seberang Perai Utara,JALAN PERMATANG BINJAI,7,1,True,1
Seberang Perai Utara,JALAN SUNGAI LOKAN,16,1,True,1
Seberang Perai Utara,JIRAN RESIDENSI,Butterworth,70,True,1
Seberang Perai Utara,JIRAN RESIDENSI,Bandar Butterworth,1,False,2
Seberang Perai Utara,JLN BAGAN LALLANG,14,1,True,1
Seberang Perai Utara,JLN INTAN,Butterworth,2,True,1
Seberang Perai Utara,JLN MOHD SAAD,Butterworth,21,True,1
Seberang Perai Utara,JLN MOHD SAAD,Bandar Butterworth,1,False,2
Seberang Perai Utara,JLN TELOK AIR TAWAR,7,2,True,1
Seberang Perai Utara,JLN TELOK AIR TAWAR,4,1,False,2
Seberang Perai Utara,KAMPUNG BARU TERSUSUN POKOK SENA,8,1,True,1
Seberang Perai Utara,KEPALA BATAS,6,1,True,1
Seberang Perai Utara,KG SELAMAT,12,1,True,1
Seberang Perai Utara,KOMPLEKS CHAIN FERRY,Butterworth,3,True,1
Seberang Perai Utara,KONDO VILLA PUTERA (PUTERA VILLAS),6,45,True,1
Seberang Perai Utara,KONDOMINIUM CASIA,Butterworth,22,True,1
Seberang Perai Utara,KONDOMINIUM SRI PANTAI,Butterworth,8,True,1
Seberang Perai Utara,KPG CONTOH BAGAN AJAM,9,1,True,1
Seberang Perai Utara,LEGASI CASARINA (KUALA BEKAH),4,2,True,1
Seberang Perai Utara,MEKARSARI UNGGUL (FASA III),6,66,True,1
Seberang Perai Utara,NORTH MALAYA CREDIT,Butterworth,2,True,1
Seberang Perai Utara,OCEAN VIEW RESIDENCES,Butterworth,30,True,1
Seberang Perai Utara,OCEAN VIEW RESIDENCES,Bandar Butterworth,3,False,2
Seberang Perai Utara,OFF JALAN POKOK SENA,11,1,True,1
Seberang Perai Utara,OFF JALAN POKOK SENA,12,1,False,2
Seberang Perai Utara,OFF JALAN RANTAU PANJANG,2,1,True,1
Seberang Perai Utara,OFF JALAN SUNGAI DUA,10,1,True,1
Seberang Perai Utara,PALM VILLAS,Butterworth,5,True,1
Seberang Perai Utara,PANGSA SENTRAL,14,2,True,1
Seberang Perai Utara,PANGSAPURI AKED,9,6,True,1
Seberang Perai Utara,PANGSAPURI BAGAN VISTA,Butterworth,1,True,1
Seberang Perai Utara,PANGSAPURI CANTIK,Butterworth,17,True,1
Seberang Perai Utara,PANGSAPURI CANTIK PERMAI,Butterworth,21,True,1
Seberang Perai Utara,PANGSAPURI CANTIK PERMAI,Bandar Butterworth,1,False,2
Seberang Perai Utara,PANGSAPURI CAPRI,Butterworth,11,True,1
Seberang Perai Utara,PANGSAPURI CARISSA,14,7,True,1
Seberang Perai Utara,PANGSAPURI EMAS,Butterworth,2,True,1
Seberang Perai Utara,PANGSAPURI HARBOUR PLACE,Butterworth,6,True,1
Seberang Perai Utara,PANGSAPURI JATI (CENTRO RESIDENCE),16,18,True,1
Seberang Perai Utara,PANGSAPURI KAMELIA,Butterworth,10,True,1
Seberang Perai Utara,PANGSAPURI MAWAR,Butterworth,14,True,1
Seberang Perai Utara,PANGSAPURI MAWAR INDAH (TOWN HOUSE),Butterworth,14,True,1
Seberang Perai Utara,PANGSAPURI MEKAR SARI,6,7,True,1
Seberang Perai Utara,PANGSAPURI MELUR,Butterworth,6,True,1
Seberang Perai Utara,PANGSAPURI MELUR,Bandar Butterworth,3,False,2
Seberang Perai Utara,PANGSAPURI MESRA JAYA,14,16,True,1
Seberang Perai Utara,PANGSAPURI OREN 3,Butterworth,17,True,1
Seberang Perai Utara,PANGSAPURI REGENSI OREN,14,50,True,1
Seberang Perai Utara,PANGSAPURI RESIDENSI (BM RESIDENCE),13,1,True,1
Seberang Perai Utara,PANGSAPURI RIA,Butterworth,72,True,1
Seberang Perai Utara,PANGSAPURI RIA,Bandar Butterworth,4,False,2
Seberang Perai Utara,PANGSAPURI SEGEMAL INDAH,14,2,True,1
Seberang Perai Utara,PANGSAPURI SEGEMAL INDAH (SPRING VILLE),14,6,True,1
Seberang Perai Utara,PANGSAPURI SENTRAL,14,3,True,1
Seberang Perai Utara,PANGSAPURI SERI CANTIK,Butterworth,6,True,1
Seberang Perai Utara,PANGSAPURI SERI CHEMPA,Butterworth,3,True,1
Seberang Perai Utara,PANGSAPURI SERI MAWAR,Butterworth,3,True,1
Seberang Perai Utara,PANGSAPURI SERI MELOR,Butterworth,11,True,1
Seberang Perai Utara,PANGSAPURI SERI MEWAH (GRND RESIDENCES),Butterworth,3,True,1
Seberang Perai Utara,PANGSAPURI SERI MOLEK/WIRA,7,5,True,1
Seberang Perai Utara,PANGSAPURI SERI SERDANG (LEGASI BERTAM),6,2,True,1
Seberang Perai Utara,PANGSAPURI SRI CEMERLANG,Butterworth,7,True,1
Seberang Perai Utara,PANGSAPURI SRI MEKAR,14,18,True,1
Seberang Perai Utara,PANGSAPURI TAMAN MAK MANDIN JAYA(BLISS),Butterworth,7,True,1
Seberang Perai Utara,PANGSAPURI TANJUNG PERMAI,14,17,True,1
Seberang Perai Utara,PANGSAPURI TELAGA EMAS,Butterworth,11,True,1
Seberang Perai Utara,PANGSAPURI TITI MUKIM,4,18,True,1
Seberang Perai Utara,PANGSAPURI TMN SRI ORKID,Butterworth,7,True,1
Seberang Perai Utara,PANGSAPURI VISTA SAMUDERA,Butterworth,4,True,1
Seberang Perai Utara,PANGSAPURI WIDURI,Butterworth,55,True,1
Seberang Perai Utara,PANGSAPURI WIDURI,Bandar Butterworth,2,False,2
Seberang Perai Utara,PANTAI APARTMENT,Butterworth,17,True,1
Seberang Perai Utara,PARK VIEW TOWER,Butterworth,29,True,1
Seberang Perai Utara,PARK VIEW TOWER,Bandar Butterworth,1,False,2
Seberang Perai Utara,PECAHAN LOT 10190-10258,16,29,True,1
Seberang Perai Utara,PECAHAN LOT 1842,6,1,True,1
Seberang Perai Utara,PEKAN KEPALA BATAS,6,1,True,1
Seberang Perai Utara,PENANG GOLF RESORT,6,8,True,1
Seberang Perai Utara,PENEMPATAN SEMULA LEBUHRAYA TIMUR BARAT,9,1,True,1
Seberang Perai Utara,PINGGIRAN BERTAM PERDANA (BP4),3,31,True,1
Seberang Perai Utara,PINGGIRAN BERTAM PERDANA (BP4),6,13,False,2
Seberang Perai Utara,PUSAT PERNIAGAAN JLN RAJA UDA,Butterworth,10,True,1
Seberang Perai Utara,QUAYSIDE CLEAR WATER BAY,7,13,True,1
Seberang Perai Utara,R/MURAH KG PAYA,6,1,True,1
Seberang Perai Utara,R/MURAH KG SELAMAT,12,5,True,1
Seberang Perai Utara,R/MURAH TASEK GELUGOR,12,1,True,1
Seberang Perai Utara,R/PANGSA BAGAN SENA,Butterworth,13,True,1
Seberang Perai Utara,R/PANGSA BAGAN SENA,Bandar Butterworth,1,False,2
Seberang Perai Utara,R/PANGSA SRI BAGAN,Butterworth,32,True,1
Seberang Perai Utara,R/PANGSA SRI BAGAN,Bandar Butterworth,3,False,2
Seberang Perai Utara,RANC. KG TERSUSUN PONGSU SERIBU,8,1,True,1
Seberang Perai Utara,RESIDENSI RIA EMAS,Butterworth,7,True,1
Seberang Perai Utara,RESIDENSI ZAMRUD,9,2,True,1
Seberang Perai Utara,RUMAH MURAH SUNGAI DUA,10,3,True,1
Seberang Perai Utara,RUMAH PANGSA OREN SERDANG,6,11,True,1
Seberang Perai Utara,SCIENTEX SUNGAI DUA,12,301,True,1
Seberang Perai Utara,SCIENTEX TASEK GELUGOR,12,281,True,1
Seberang Perai Utara,SCIENTEX TASEK GELUGOR - DAISY,12,19,True,1
Seberang Perai Utara,SCIENTEX TASEK GELUGOR - LILY,12,8,True,1
Seberang Perai Utara,SEA VIEW TOWER,Butterworth,41,True,1
Seberang Perai Utara,SEA VIEW TOWER,Bandar Butterworth,1,False,2
Seberang Perai Utara,SPRINGS VILLE,14,1,True,1
Seberang Perai Utara,TAMAN AIR TAWAR INDAH,7,95,True,1
Seberang Perai Utara,TAMAN ALAMANDA(KG TSUSUN BANK PERSATUAN),6,1,True,1
Seberang Perai Utara,TAMAN AMANSARA (AMANSARA NORTH),6,2,True,1
Seberang Perai Utara,TAMAN AMANSARA (AMANSARA SOUTH),6,23,True,1
Seberang Perai Utara,TAMAN AMPANG JAJAR,Butterworth,17,True,1
Seberang Perai Utara,TAMAN ANGGERIK,Butterworth,2,True,1
Seberang Perai Utara,TAMAN ARA INDAH (SPU),13,4,True,1
Seberang Perai Utara,TAMAN ARA JAYA,13,138,True,1
Seberang Perai Utara,TAMAN ARA MUTIARA,13,37,True,1
Seberang Perai Utara,TAMAN ARA SURIA,13,1,True,1
